path	baseline_blob	bytes	lines	kind	status	review_depth	finding_ids	evidence
crates/beryl-model/src/provenance.rs	4d7944a2b06624dc8e2fb177332ae5df41e35eaf	3723	118	source	audited	full_bodies	MS-006	1-118; bounded_external_value macro constructor/serde/format and all invocations plus Provenance variants; exact bounded external values retained.
crates/beryl-model/src/recovery.rs	ff436cc2ef4fe5d5ff6caaefdc0f06c8cbcdfdcc	8681	222	source	audited	full_bodies	MS-001,MS-006	1-222; RecoveryItemSequenceAccumulator new/begin/update/finish_item/finish and role/error bodies; incremental domain-specific digest retained.
crates/beryl-model/src/revision.rs	58f15cb2fc9051acb7e82b3abaa179805ff726b6	3376	118	source	audited	full_bodies	MS-001,MS-006	1-118; typed_revision macro full bodies and all invocations; nonzero/overflow and scope separation retained.
crates/beryl-model/src/runtime.rs	b7e2474b82e0d2fe2eb600dbde2d89849dce3a06	10851	364	source	audited	full_bodies	MS-001,MS-006	1-364; bounded_text, Windows/POSIX syntax checks, all path/runtime constructors/serde/getters and binding; pure foreign-runtime validation retained.
crates/beryl-model/src/syndic.rs	7ce6ec546dad866522ec7b38b7c25dd31f476066	7136	226	source	audited	full_bodies	MS-001,MS-006	1-226; fixed_digest/cas_generation full macros, profile/context/native-turn/session values and all methods/errors; domain separation retained.
crates/beryl-model/tests/asset_identity.rs	a669b3511527eeadd8259d3ea0f77d46d272ddab	8282	227	test	audited	full_bodies	MS-005,MS-006	1-227; all seven test bodies, exact vectors, label extremes, count mismatch and asset/order sensitivity; redundant digest setup identified.
crates/beryl-model/tests/identities.rs	6ce953f3452ed2906f223ef830728ce61b24810c	2626	96	test	audited	full_bodies	MS-006	1-96; all four test bodies; exact text/serde roundtrip, prefix separation and malformed input rejection retained.
crates/beryl-model/tests/recovery_sequence.rs	50cdd7bbfdd233caeb168eb177a7c30d98168510	1633	50	test	audited	full_bodies	MS-006	1-50; both test bodies; fixed V1 recovery digest and ordinal/unfinished-item rejection retained.
crates/beryl-model/tests/runtime_values.rs	e21857cf6ecd33c7707b68c84f0df2e22874b7f1	2743	87	test	audited	full_bodies	MS-006	1-87; all five test bodies; exact WSL name, absolute/foreign syntax, binding and serde validation retained.
crates/beryl-model/tests/shared_values.rs	44879718523849e9f866030f5c09bb8e823ac6aa	3167	88	test	audited	full_bodies	MS-006	1-88; all five test bodies; revision zero/overflow, placement, availability and bounded provenance retained.
crates/beryl-model/tests/syndic_values.rs	5cfc92c5aefb9785b56699b3132d57e1b19c3982	3115	92	test	audited	full_bodies	MS-006	1-92; all seven test bodies; typed IDs/digests/revisions, draft transition, CAS generations/count and profile retained.
crates/beryl-state/src/asset.rs	af59137b7b5aced4d9b395eebe32cfb15d664377	19147	555	source	audited	full_bodies	ST-001,ST-010	1-555 all seven-family registration/reconciliation, sidecar binding, bounded reads, public contributions and cfg fault hooks; facade/page/point-limit boilerplate candidates.
crates/beryl-state/src/asset/codec.rs	eeee487695e7c6a98ea78d0a0bd89d0435429cf4	15289	412	source	audited	full_bodies		1-412 all seven strict V3 family key/value codecs; retain exact tags, ordered keys and widths.
crates/beryl-state/src/asset/codec/parts.rs	9db7539dcc5892832de321a7df4bbea6449755ff	6807	202	source	audited	full_bodies		1-202 all asset/dimension/summary/sealed-proof/owner/optional ordinal codecs and error adapters; common binary primitives already reused.
crates/beryl-state/src/asset/completion.rs	645edb869a2d05134a83d622d43d69d5dae827fc	3986	102	source	audited	full_bodies		1-102 all initial/advance/seal commitments, lifecycle/authority/counter/empty checks; opaque staging authority and durable evidence retained.
crates/beryl-state/src/asset/digest.rs	38a845cc2e8e0e1ba293d7913c56fa711c992fb3	3726	99	source	audited	full_bodies		1-99 all five domain-separated SHA256 commitment/seed/advance routines; little-endian readiness protocol distinct from these big-endian V3 records.
crates/beryl-state/src/asset/draft_marker_label_readiness.rs	69d29dccd7be61cf3f774f4cf9862dbe6fd352c3	12571	364	source	audited	full_bodies	ST-010	1-364 all opaque errors, cfg read instrumentation, source uninhabited/proof witness callbacks, bounded canonical associations/dedup and exact five-point validation; page_correlation duplicates association_evidence bytes.
crates/beryl-state/src/asset/error.rs	6451bbb4dea99c1966d29e1efb0a6a7469cee893	12801	368	source	audited	full_bodies	ST-002	1-368 all eight errors, exact messages and Error/From/callback bodies; AssetMutationError source currently empty, preserve deliberately when deriving.
crates/beryl-state/src/asset/footprint.rs	3cfeff2708cc68446d2a56f36309171185ced8c0	2485	63	source	audited	full_bodies		1-63 both owner-transfer footprint APIs, checked calculations and cfg exact bytes test; distinct home-store footprint kinds retained.
crates/beryl-state/src/asset/model.rs	a2513da4c14d2021f3deaf2b511ed19e16fa78c7	11956	437	source	audited	full_bodies	ST-010	1-437 all bounded metadata/ordinal/manifest/proof/owner types and cfg corruption modes; local sealed-proof construction helper candidate.
crates/beryl-state/src/asset/mutation.rs	6d7727fb532167dee1c80ea38bf26d34e39ab20a	6992	209	source	audited	full_bodies	ST-010	1-209 all metadata prepare/reserve/contribute, building proof/evidence checks and typed point helpers; shared point-limit constants candidate.
crates/beryl-state/src/asset/mutation/owner_heads.rs	f1a2eb04e6df794ebcda51ce75ea669ede1b4fb7	10453	333	source	audited	full_bodies	ST-010	1-333 all assert/update constructors, bounded duplicate/no-effect admission, prepare/reservation/successor/contribution and exact proofs; keep validation-only contribution distinct.
crates/beryl-state/src/asset/mutation/owner_heads/successor.rs	aa64b9a31cd88254e15bae8f5df5868792ecb32f	2875	77	source	audited	full_bodies		1-77 full exact two-owner first-acceptance seed recognizer and submitted successor proof adapter; required cross-domain correlated recovery retained.
crates/beryl-state/src/asset/mutation/reference_sets.rs	39e456366589263050687bdba62eed12802c5d6d	14060	403	source	audited	full_bodies		1-403 all begin/append/seal constructors and one-pass preparation/reservation/contribution, marker uniqueness, label-first and three digest updates; retain bounded staging closure.
crates/beryl-state/src/asset/read.rs	7da4ec7902470e7bd5590d6cfa0d45abd286a3aa	5737	143	source	audited	full_bodies	ST-010	1-143 all building/completion/sealed reads and exact manifest/evidence verification; repeated manifest-to-sealed-proof construction can share pure helper.
crates/beryl-state/src/asset/test_support.rs	73f8c502b308564f168db0119ca02647c5eb5215	7459	217	source	audited	full_bodies	ST-010	1-217 all four cfg corruption/deletion mutations and current proof preconditions; deliberate bypasses retained.
crates/beryl-state/src/asset/validate.rs	f84567cb19d1daa8b37a729f86ce5eb1b79f095c	18131	476	source	audited	full_bodies	ST-006,ST-010	1-476 all seven exhaustive family traversals plus per-manifest bounded entry replay with sidecar mode, reverse indexes and exact digest checks; generic pagination only.
crates/beryl-state/src/asset/validate/range.rs	e36d2fd58e9110312218447555d012372d6c7965	4347	144	source	audited	full_bodies	ST-006,ST-010	1-144 all bounded typed sentinel ranges, page and point limits; retain field ordering and asset identity minima.
crates/beryl-state/src/catalog.rs	1729e69bff51cc53e58d3a836887f423750e9d22	19295	620	source	audited	full_bodies	ST-001,ST-002	1-620 full domain/point+page bounds/registration/reads/mutation wrappers/all errors/cfg hook; retain current-row proof semantics, consolidate error and facade boilerplate.
crates/beryl-state/src/catalog/acquisition.rs	43f6e8c021b756e4ce8fd6d92a0d716564e04cf5	9467	318	source	audited	full_bodies	ST-002,ST-007	1-318 full revision-bound scans, row-copy checks, typed current rows/claims and validator/errors; owned iteration can avoid deep row clones, preserve all point validation.
crates/beryl-state/src/catalog/codec.rs	7acf0dde1b8f561f6028eb149becc60730666ab5	10481	344	source	audited	full_bodies	ST-002,ST-003	1-344 all row/recency codecs and complete duplicate Encoder/Decoder/error bodies; shared primitives remove 76-182 while wire tags and limits remain.
crates/beryl-state/src/catalog/codec/parts.rs	826080041d2c3ccec9fbee29ef67cd03433e3490	11592	323	source	audited	full_bodies	ST-003	1-323 all sources/title/path/availability/claim/lineage/search encoders/decoders; identical host-path and unavailable-reason representation can reuse common encoding.
crates/beryl-state/src/catalog/error.rs	3b57d9ae9afab99b45f76bebeea24354ae918b5b	3338	106	source	audited	full_bodies	ST-002	1-106 full bounded text/error variants and Display/Error; preserve generated versus history title distinctions.
crates/beryl-state/src/catalog/mutation.rs	140de81e6acf0049bdaa50ab2f0a76f696905a3a	16477	488	source	audited	full_bodies	ST-007	1-488 full five mutation constructors/prepare/reserve/contribute and pair/index helpers; release/delete exact claimed-row validation duplicates with initial-revision polarity difference.
crates/beryl-state/src/catalog/normalization.rs	774a2a59309b8104e6816ab90a431ea884b5ef74	7225	245	source	audited	full_bodies	ST-008	1-245 full binary table lookup iterator/header checks and both cfg test bodies; fixed Unicode 17 R5 NFKC_CF plus NFC contract retained pending qualified dependency.
crates/beryl-state/src/catalog/row.rs	9c744bf7386698953e02ef789352b52d93015439	7019	279	source	audited	full_bodies		1-279 full facts/row/cursor constructors/accessors, lineage/claim validation and successors; retained bounded projection values.
crates/beryl-state/src/catalog/test_support.rs	a208e1bed0e9f02461183e906e83a37d352be288	1134	39	source	audited	full_bodies		1-39 full corruption prepare/reserve/contribute; used by path-included catalog tests, retain controlled index disagreement.
crates/beryl-state/src/catalog/validate.rs	b7049fbb6241a80fbc73c37592814f6883d6fa9f	4069	110	source	audited	full_bodies	ST-006	1-110 full two-direction bounded row/recency scans; share traversal only, retain exact copies and missing checks.
crates/beryl-state/src/catalog/value.rs	d50160ed3631f6ac07a54c2330ecd9820c41470f	12874	462	source	audited	full_bodies		1-462 full title/value/revision/search/source/lineage bodies; preserve per-field bounds and Unicode expansion limits.
crates/beryl-state/src/durable_job.rs	a52cc190f1326bf024722e1387f596258a302e27	18321	558	source	audited	full_bodies	ST-001,ST-002,ST-005	1-558 all domain registration/reconciliation, typed reads and transition contributions/errors; repeated acquisition/page boilerplate; provenance kept.
crates/beryl-state/src/durable_job/acquisition.rs	7fa600b806659092ce109d76500e2fb9e8b7f8b6	5944	184	source	audited	full_bodies	ST-002	1-184 thread_reuse_guard plus serialized validator, exact latest/job/live proof; retain separate snapshot validation.
crates/beryl-state/src/durable_job/codec.rs	d3d0f65221a6974589ff331c3e292b56776a6769	13956	409	source	audited	full_bodies		1-409 all five record/index codecs, ordered/sentinel legality and admissions; existing Encoder/Decoder reused; keep key order and strict schema.
crates/beryl-state/src/durable_job/codec/state.rs	ca1fedcc9c1765249766aa28a9d0c90554d9e705	8532	232	source	audited	full_bodies		1-232 all state/checkpoint/parent/CAS/failure encoding+decoding; shared failure matrix guards restored bytes; retain exact tags.
crates/beryl-state/src/durable_job/mutation.rs	6472b21e0ea3e370ffa9f8c87bbef0dce5aba70d	8800	250	source	audited	full_bodies	ST-005	1-250 admit prepare/reserve/contribute and all index/read/revision helpers; admission five-family closure distinct from transitions.
crates/beryl-state/src/durable_job/mutation/transition.rs	f546df2412175ca98b384b64a868986282dc2bb8	15426	505	source	audited	full_bodies	ST-005	1-505 all seven constructors and DomainMutation impls plus lifecycle/failure helpers; one closed transition candidate removes repeated reservation/contribution.
crates/beryl-state/src/durable_job/record.rs	56dd35c9690a7e02e684759b0d0b23eb3b4a9a20	15615	498	source	audited	full_bodies		1-498 all admission/record/accessors/lifecycle/checkpoint/failure compatibility; preserve 7-state matrix, no generic FSM dependency.
crates/beryl-state/src/durable_job/test_support.rs	0ff2e55955fd64b86b0f9637fc14a2049b5ed7c1	2380	73	source	audited	full_bodies		1-73 corrupt failure prepare/reserve/contribute fully read; deliberate incompatible-state injection must bypass normal matrix for decoder tests.
crates/beryl-state/src/durable_job/validate.rs	08f5db6146254508cf551e78e372c8f9cc2993d3	12720	328	source	audited	full_bodies	ST-006	1-328 full five-family bounded forward/reverse validation and latest/order checks; preserve scans only explicit exhaustive validation.
crates/beryl-state/src/durable_job/value.rs	cd64b4ab85fbf5fb1c38dc37e6ee2343bf840532	8957	322	source	audited	full_bodies	ST-002	1-322 all bounded text, IDs, ordinals, failure-kind/evidence bodies; retain feature-specific shape constraints.
crates/beryl-state/src/encoding.rs	b6d345c56ff364b32dcf73b23c94dc0b3dab32d4	11528	367	source	audited	full_bodies	ST-002,ST-003	1-367 full primitive/domain codecs and CodecError; shared checked binary primitives retained, error derive candidate.
crates/beryl-state/src/lib.rs	f4e55db78b651c3b17791661ca8c1b93bf5e54b7	12412	266	source	audited	full_bodies		1-266 full module/cfg exports and embedded examples; retained public typed ownership boundary, no dedicated old-doc cleanup.
crates/beryl-state/src/reconciliation.rs	c6d3a7231dcf76ee3cb85a956814992de28bc65d	2104	65	source	audited	full_bodies		1-65 classification and generic record loop; retained exact exclusive old/new monotonic reduction.
crates/beryl-state/src/runtime_root.rs	6076286f11a068b106f243c3996b5ca744b1ddb5	16905	557	source	audited	full_bodies	ST-001	1-557 all six-family domain setup/reconciliation, registration/record constructors/accessors, point/index/page reads and mutation wrappers; typed facade boilerplate candidate.
crates/beryl-state/src/runtime_root/catalog_source.rs	f38254cac98edd88cc50f3be0cfb81da3da16c07	5698	179	source	audited	full_bodies	ST-002	1-179 all source construction, point reads, serialized exact runtime/root/id-index checks, errors; preserve validation despite revision fence.
crates/beryl-state/src/runtime_root/codec.rs	f0c8446500796d5e53601cc5ee1374c5273eb9ee	12624	396	source	audited	full_bodies		1-396 all six codecs and sentinel key types; duplicate mode/label are required persisted facts; exact keys/order retained.
crates/beryl-state/src/runtime_root/error.rs	a093e6db381757b7ce850c2d7f8a7e24c392949e	4916	165	source	audited	full_bodies	ST-002	1-165 full mutation/validation error Display/source/From/callback bodies; error derive candidate retains direct-read provenance.
crates/beryl-state/src/runtime_root/mutation.rs	37c25600304df8bf0c56f5c302cd3df8a21e2b17	13369	417	source	audited	full_bodies		1-417 full create/add/availability/activity prepare-reserve-contribute and read/uniqueness helpers; distinct record closures retained, avoid generic CRUD framework.
crates/beryl-state/src/runtime_root/validate.rs	a6898e49c00caf6d676b5d7b5b868cbe3ddd138b	8462	246	source	audited	full_bodies	ST-006	1-246 full forward/reverse six-family validation and ScanKey/scan helper; reusable bounded traversal pattern candidate while retaining per-record checks.
crates/beryl-state/src/session.rs	fe49a89c0451e060e45621b7d5d39ee0ce4bb59e	14227	501	source	audited	full_bodies	ST-001	1-501 all domain setup/reconciliation, typed records/registration/contributions; preserve bounded generation and claim identities.
crates/beryl-state/src/session/acquisition.rs	48afc4b800dd359b289f8c7aaea1a36b822a4730	9445	289	source	audited	full_bodies		1-289 full source reads, bounded two-way claim audit, header fence and all cfg corruption mutation/hooks; retained distinct acquisition versus abandonment.
crates/beryl-state/src/session/bootstrap.rs	6937c7c165789b582195c110f5f1f13020c115e9	2644	78	source	audited	full_bodies		1-78 all point-read header/window validation including final header fence precedence over buffered record error; retained.
crates/beryl-state/src/session/catalog_source.rs	10560c665c4bb0bece6e2d1a3f72027f3ce9712e	5130	158	source	audited	full_bodies	ST-002	1-158 all public source construction and serialized two-way claim validation/error provenance; retain both validations.
crates/beryl-state/src/session/codec.rs	25ffc96dc1cbac560192256a167cb2304f7f2977	12106	363	source	audited	full_bodies		1-363 all four codecs, claim macro, fixed padding/capacity, optional targets/selections and strict tags; shared encoding already used.
crates/beryl-state/src/session/codec/placement.rs	a4e103b7f39bc9b70c9940fb4413ea626b9dbbfe	4628	145	source	audited	full_bodies		1-145 all fixed monitor/desktop/bounds codecs and zero padding checks; retained compact wire contract.
crates/beryl-state/src/session/error.rs	df135a587fe57ba5b44a18b98e5790d7ead58a8d	8799	286	source	audited	full_bodies	ST-002	1-286 all read/mutation/validation variants, Display/source/From/callback bodies; derive standard traits preserving callback provenance.
crates/beryl-state/src/session/mutation.rs	926b7c67aa817e4c2c756eac741f3e8ca2ef3280	309	10	source	audited	full_bodies		1-10 all module exports; no finding.
crates/beryl-state/src/session/mutation/create.rs	a0fcc80a33486c1c142cc676ee919d3d676a74dd	17668	542	source	audited	full_bodies	ST-004	1-542 all initialize/create/replace preparation, reservations/contribution and cfg reverse-corruption test body; retain distinct current-state checks.
crates/beryl-state/src/session/mutation/restore.rs	c91bd2bfdce68d89a0b4548d69fba46d71844ebc	8968	269	source	audited	full_bodies		1-269 all restore stale-claim sweep and activation lifecycle preparation/reservation/contribution; bounded generation cleanup retained.
crates/beryl-state/src/session/mutation/shared.rs	f8b45462dfa7576104ea1d9067c426ea3391b7fb	6607	205	source	audited	full_bodies		1-205 all header/window/claim proof helpers, paired writes and sorted reference operations; already consolidated local mechanics.
crates/beryl-state/src/session/mutation/window.rs	b997a49a78986b2d47e404c3503b683b6d830ab1	11369	357	source	audited	full_bodies	ST-009	1-357 all placement/removal/abandonment/orderly-exit commands; removal/abandonment duplicate published footprint with distinct preparation obligations.
crates/beryl-state/src/session/validate.rs	823d5652ab668d041c43c92cfc9b49cefbd9c803	7885	216	source	audited	full_bodies		1-216 all bounded single-page scans and bidirectional integrity checks; cardinality caps mean generic exhaustive multi-page visitor inappropriate.
crates/beryl-state/src/settings.rs	e457e163f32bdc33bde3c081a4f5fb88b6681d5b	7549	248	source	audited	full_bodies	ST-001,ST-002	1-248 all domain/record/state/read/page/contribution/error bodies; typed registration modes retained; page conversion repeated across domains.
crates/beryl-state/src/settings/codec.rs	e2a40f40f5a43a3cac742f41d4dc01200aafcb94	11277	360	source	audited	full_bodies	ST-002,ST-003	1-360 full key/value wire codec and private Encoder/Decoder/errors; 176-277 duplicates encoding.rs primitives.
crates/beryl-state/src/settings/mutation.rs	e45c81ecce33ba71848d46f5e6cd6a9db3687aaf	8405	290	source	audited	full_bodies	ST-002	1-290 all update admission/prepare/reserve/contribute/errors; atomic absent-or-exact loop retained; no generic CRUD framework justified.
crates/beryl-state/src/settings/validate.rs	81103e819435092779409d7ef41b7eb7207a6649	1986	51	source	audited	full_bodies	ST-006	1-51 full bounded validation loop; key identity check necessary, schema/value checks duplicate strict decode but too small to warrant separate project.
crates/beryl-state/src/settings/value.rs	4efaf4d9f3f735ed95ff9a00796f44044627f7cd	7081	227	source	audited	full_bodies	ST-002	1-227 closed key/value admission/accessors/errors; no arbitrary payload API; scalar semantics correctly caller-owned.
crates/beryl-state/src/state.rs	d20670baf66399f368d7c55ae9907284e22f4234	15592	463	source	audited	full_bodies	ST-001,ST-002	1-463 all StatePage/bootstrap/register/schema-validation/reacquire/candidate/accessor/error bodies; local repeated domain construction candidate, preserve mode differences.
crates/beryl-state/src/theme/command.rs	10b96c510fee5ed8227471649b1dff25fd7b2895	16094	573	source	audited	full_bodies	ST-002,ST-013	1-573 all seven command admissions, bounded reference guards/publication, private natural-identity and reconciliation descriptor; private wrappers discard validated documents and hold only manifest/operation.
crates/beryl-state/src/theme/document.rs	21db24cb9cad04c8eef6938da3a72841235171a0	30704	909	source	audited	full_bodies	ST-002,ST-011,ST-014	1-909 all streaming parser, role builder, byte/line limits, hand-written string/number lexing, mode-specific unknown handling, validation and canonical serializer; selective mature TOML primitives candidate.
crates/beryl-state/src/theme/execution.rs	a3bb1fa69ad7b4549f439d0e8bdfdae3c16de854	35417	1029	source	audited	full_bodies	ST-002,ST-012,ST-013	1-1029 all seven operation execution paths, full context validation, mutation scope/reconciliation, expected publication and exact commit evidence; repeated argument forwarding/shared manifest preparation and temporary Option payload candidates.
crates/beryl-state/src/theme/execution/transform.rs	49fc92b59b31144f27864093fa66425c1a51d38f	19545	607	source	audited	full_bodies	ST-012	Read every transform branch, bounded input/hash/pull-stream writer and reader implementation; two-pass digest before mutation retained; repeated context propagation covered.
crates/beryl-state/src/theme/identity.rs	74a2c8bbe75453dda3d2c8979ed5785f9da9e288	7883	287	source	audited	full_bodies		1-287 all identity/newtype macro/service counter/digest/freshness bodies; distinct physical generation/service-instance/observation identity retained.
crates/beryl-state/src/theme/manifest.rs	84ba5f72e39bf8c19bf7c87bf2323457e9f065ef	31558	879	source	audited	full_bodies	ST-002,ST-011	1-879 all bounded decoder/pending-record cursor, duplicate IDs, streaming encoder and lexical/line helpers/errors; retain 1024-entry and bounded pages; whole-document DOM forbidden by current authority.
crates/beryl-state/src/theme/mod.rs	d6c4116e2d80ef6e6ebb2c7faf47cb126018cec6	4048	96	source	audited	full_bodies	ST-002	1-96 all module exports and ThemeIdentityError Display/Error; public contract names retained.
crates/beryl-state/src/theme/model.rs	eae64372cfa4e5dfd6e53a2abb49103b40a41b7b	9988	385	source	audited	full_bodies	ST-002	1-385 all role/property/value/style/ambient types/admission and errors; exact #RRGGBB and finite bounded values retained.
crates/beryl-state/src/theme/physical.rs	36d55f1b335beff6342fabe9a5e565b5ac534dae	9180	266	source	audited	full_bodies		1-266 all physical limit admissions, identity mapping, range BufRead adapter and typed error carrier; retain bounded range and physical error provenance.
crates/beryl-state/src/theme/repository.rs	ace2761004b41effcef261621eb0469d539f6f34	9425	337	source	audited	full_bodies		1-337 all name/summary/selection/cursor/page/range/freshness wrappers and debug-error macro; preserve exact page identity/contiguous ordering.
crates/beryl-state/src/theme/resolver.rs	76dc928c40517c3c132b3ba2773173e7d23fdc75	11366	361	source	audited	full_bodies	ST-002	Read bounded diagnostic builder, parent-cycle validation, memoized resolution and all ambient paths; bounded canonical schema needs no graph dependency.
crates/beryl-state/src/theme/runtime.rs	6723249d23ec65d04f4cd012c58549078a5e0170	13820	434	source	audited	full_bodies	ST-013	Read all scope gates, retained reconciliation transitions, activity guards, diagnostics macro and source-local lifetime test; preserve RAII and collision custody.
crates/beryl-state/src/theme/schema.rs	90a9d42c3219ace80d01347858e8ec8e4356ccf2	30850	829	source	audited	full_bodies		Read full inventory, supported property matching, palettes and schema construction; declarative role data retained.
crates/beryl-state/src/theme/service.rs	59e4b0b8f896ece19f62b53d6e987e3f83d79130	33721	930	source	audited	full_bodies	ST-002,ST-012	Read every observation/manifest/document-load/freshness/watch/error branch; exact physical re-observation and bounded validation retained; reusable checked physical decoder/context candidate.
crates/beryl-state/src/theme/startup.rs	c03dcf0f8f32a1bb7ecff143ebe09fe5cca4ff81	9260	296	source	audited	full_bodies	ST-002	1-296 all prepared appearance/startup/fallback/refresh/live-edit acceptance and errors; preserve prior coherent appearance on invalid observed edit.
crates/beryl-state/src/value.rs	ada4c09502fd78bcf31ac7a95ed865925a6ec25f	3979	131	source	audited	full_bodies	ST-002	1-131 revisions/availability admission and errors; distinct domain revision and unknown-observation invariant retained.
crates/beryl-state/src/window_acquisition.rs	d01177a83c52fadcc18b2fcea96f26ab84b2df40	30875	899	source	audited	full_bodies	ST-002	Read all acquisition/known-thread/abandonment audits, session/catalog classifications, one-retained-row cancellable catalog scan and cfg hooks; preserve distinct point audit versus unknown-thread whole-catalog proof and exact origin closure.
crates/beryl-state/src/window_acquisition/tests.rs	47a3442694c1d667b47fce791a8b0ded9b7731c2	17215	540	test	audited	full_bodies	ST-004	Read every natural-state/corrupt-copy/staleness/cancellation/retained-row/point-only/reopen test and all fixture helpers; shared clean-outcome and acquisition fixtures candidate.
crates/beryl-state/tests/asset_owner_validation.rs	c5c254eec17727b0001f2782c972857dc23f02f4	8033	254	test	audited	full_bodies	ST-004	1-254 full probe domain/codec/mutation, metadata/sealed-set and command fixture helpers; duplicated assets fixture candidate.
crates/beryl-state/tests/asset_owner_validation_cases/absence.rs	e22e37b8d33a7cd277ff109635c251ced6d4f670	4596	140	test	audited	full_bodies	ST-004	1-140 both atomic foreign-domain absence validator and no-effect/shape admission tests; preserve receipt nonparticipation assertions.
crates/beryl-state/tests/asset_owner_validation_cases/corruption.rs	60eeb88512197cc4e8425f8458f2d3e00c662122	2443	71	test	audited	full_bodies	ST-004	1-71 full cfg same-set different full proof corruption/reopen rejection; retain exact invariant error.
crates/beryl-state/tests/asset_owner_validation_cases/present.rs	ddfd7003f519c764a13463c1f9a18095eca577f4	11848	326	test	audited	full_bodies	ST-004	1-326 both two-sided stray-owner/fresh-present/stale validation and mixed assertion/publication scenarios; keep cross-domain rollback and revisions.
crates/beryl-state/tests/assets_v3.rs	c5db7ff6f0eee88a666c343d381ebb70eec96d43	9595	292	test	audited	full_bodies	ST-004	1-292 all shared helpers and case mounts; consolidate metadata/sealed-set/summary setup; digest_vector ignores both content inputs.
crates/beryl-state/tests/assets_v3_cases/completion.rs	4566d7015a05a0a174eace2661df5a22ee6f785b	10573	290	test	audited	full_bodies	ST-004	1-290 all four building/exact-fresh-sealed/reminted-corruption/missing-evidence tests with cfg bodies and intermediate authority checks.
crates/beryl-state/tests/assets_v3_cases/digest.rs	80f3df31194ef9ceb642c4df449a6f2e72b9ab1a	934	24	test	audited	full_bodies	ST-004	1-24 entire digest sensitivity test; content-neutral comparison repeats identical effective inputs because helper ignores content parameters; remove vacuous vector and phantom parameters while retaining actual set/marker/label/asset vectors.
crates/beryl-state/tests/assets_v3_cases/lifecycle.rs	237fa36328a635f7dcf6bdc3216947bbd5331efb	9429	307	test	audited	full_bodies	ST-004	1-307 both 65-entry staged lifecycle/reopen/head detach and physical bound/unbounded asset length scenarios; preserve all read/index/wire assertions.
crates/beryl-state/tests/assets_v3_cases/owner_proof.rs	f8edfe9df9702cc30c21724db71c19b27fda4cec	7502	237	test	audited	full_bodies	ST-004	1-237 both all-five-owner roundtrip/atomic multi-head failure and all authoritative read proof checks; shared fixtures only.
crates/beryl-state/tests/assets_v3_cases/staging.rs	704de600da7f14fd6ec54ca8e46b25367510c18c	12707	377	test	audited	full_bodies	ST-004	1-377 all 1088-marker fixed-pages/byte clamp, four append rejections and forged summary tests; no scenario deletion.
crates/beryl-state/tests/catalog.rs	c09a4b9458160bdae11741f02bafcdb536dadc2b	28134	868	test	audited	full_bodies	ST-004,ST-007,ST-008	1-868 full path-included modules, fixtures/macros and all 16 scenario tests including every reconciliation side, freshness/copy/revision/order/query-bound condition; retain distinct behavior; fixture helpers shareable.
crates/beryl-state/tests/catalog_source_validation.rs	e16ba6a71c0363059eeb57165471e98ea5503f9a	6639	210	test	audited	full_bodies	ST-004	1-210 full joined catalog publish and same-revision stale source tests; important defense against merely trusting caller-selected revision; retain.
crates/beryl-state/tests/command_outcomes.rs	4a8ab84e0e770233da06cdc98d94f85ade0599fc	2975	81	test	audited	full_bodies	ST-004	Read all scenario bodies, setup/actions, assertions, macros, fixture data, helper and cfg paths; preserve semantic scenario and outcome distinctions; shared fixture/outcome plumbing candidate.
crates/beryl-state/tests/commit_receipts.rs	e9b6a38be5d81b29a947f3f8ba31cc5af308b59f	7037	243	test	audited	full_bodies	ST-004	Read all scenario bodies, setup/actions, assertions, macros, fixture data, helper and cfg paths; preserve semantic scenario and outcome distinctions; shared fixture/outcome plumbing candidate.
crates/beryl-state/tests/concurrency_core.rs	a09cf40e439cdcd81aa5e3c27ba6412bda62bb7d	13677	433	test	audited	full_bodies	ST-004	Read all scenario bodies, setup/actions, assertions, macros, fixture data, helper and cfg paths; preserve semantic scenario and outcome distinctions; shared fixture/outcome plumbing candidate.
crates/beryl-state/tests/concurrency_domains.rs	6bd1fcf02fda334c7e805b1a2e723af113bc737b	9580	305	test	audited	full_bodies	ST-004	Read all scenario bodies, setup/actions, assertions, macros, fixture data, helper and cfg paths; preserve semantic scenario and outcome distinctions; shared fixture/outcome plumbing candidate.
crates/beryl-state/tests/draft_marker_readiness_witness.rs	b1679a6741baa7f6f5bff5bf4bc8d6bf9f5add35	18077	567	test	audited	full_bodies	ST-004,ST-010	1-567 all source proof domain and fixture bodies, pinned digest/256-duplicate-read coalescing/shape/revision/missing authority and metadata tests; independent page correlation oracle retained.
crates/beryl-state/tests/durable_job.rs	afbe975e82007eb51d7831b26e7eb0bc34b6a3bb	17783	520	test	audited	full_bodies	ST-004,ST-005	1-520 full admission/reopen/idempotency/failure checkpoint/retry/terminal/success/text-bound tests; preserve identity/revision/live-index intermediate assertions.
crates/beryl-state/tests/durable_job_failure_compatibility.rs	fdc9cef66fc0a1d6c78b94336b98d6b790cbbdfa	8995	256	test	audited	full_bodies	ST-004,ST-005	1-256 full 88-case admission matrix, stage placement and fixture/oracle helpers; retain 30 accepted/58 refused assertions; oracle should be independent data not production predicate.
